"","time_start","time_end","source","ptcp","age","agebin","spkr","vcm","lex","mwu","voc.type","spkr_bi"
"1315",2631.147,2632.938,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1316",2633.449,2634.193,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1317",2635.794,2639.286,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1318",2639.469,2640.169,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1319",2644.494,2645.288,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1320",2649.645,2651.35,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1321",2652.658,2655.852,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1322",2661.998,2662.461,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1323",2676.256,2676.761,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1324",2679.068,2679.912,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1325",2683.303,2683.519,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1326",2684.519,2685.535,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1327",2692.285,2697.479,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1328",2697.783,2700.131,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1329",2700.376,2705.527,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1330",6237.283,6238.23,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1331",6241.949,6244.966,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1332",6246.09,6247.194,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1333",6258.337,6259.284,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1334",6263.95,6265.799,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1335",15441.174,15443.629,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1336",15444.428,15445.318,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1337",15448.294,15448.742,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1338",15465.422,15465.954,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1339",15467.165,15468.037,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1340",15469.501,15470.409,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1341",15485.504,15486.175,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1342",15525.431,15527.762,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1343",15535.027,15536.092,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1344",15542.296,15543.254,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1345",15544.187,15544.894,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1346",15583.644,15584.517,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1347",15599.281,15602.422,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1348",15602.752,15603.265,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1349",15639.917,15640.771,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1350",15641.318,15642.239,"7220.eaf","M-F13-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"1351",30866.086,30866.631,"7220.eaf","M-F13-C01",22,"(18,24]","boy","no","no","no","no","OTRCHI"
"1352",30869.705,30870.826,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1353",30880.973,30883.105,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1354",30884.384,30885.97,"7220.eaf","M-F13-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"1355",3963.252,3963.805,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1356",3969.511,3969.927,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1357",4030.245,4030.455,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1358",4059.908,4060.559,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1359",6927.496,6928.764,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1360",6935.357,6936.418,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1361",6940.08,6941.386,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1362",6972.525,6972.886,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1363",7002.969,7003.745,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1364",7004.735,7005.289,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1365",7006.904,7008.046,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1366",7009.256,7011.136,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1367",7013.31,7015.11,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1368",7020.158,7020.323,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1369",7037.867,7039.982,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1370",7047.889,7049.084,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1371",7065.051,7065.757,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1372",7077.388,7078.603,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1373",7081.52,7082.886,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1374",7134.905,7136.377,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1375",7137.452,7138.735,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1376",7141.476,7142.059,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1377",7167.477,7168.224,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1378",7181.454,7182.405,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1379",7194.553,7195.482,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1380",7195.717,7196.446,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1381",7196.995,7198.949,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1382",7199.249,7199.929,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1383",7200.753,7201.429,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1384",7205.754,7207.859,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1385",7208.132,7208.855,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1386",7209.018,7209.509,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1387",7210.195,7212.197,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1388",7215.566,7216.32,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1389",10050.864,10051.313,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1390",10051.938,10052.264,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1391",10052.301,10052.842,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1392",10074.187,10075.288,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1393",14838.487,14838.985,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1394",14840.779,14841.329,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1395",14850.522,14851.094,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1396",14854.098,14854.709,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1397",14857.358,14857.988,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1398",14862.347,14862.764,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1399",14871.162,14871.633,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1400",14929.285,14929.88,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1401",14981.606,14982.834,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1402",14983.859,14984.859,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1403",14995.127,14996.124,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1404",15001.357,15002.845,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1405",15028.904,15031.154,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1406",15031.988,15033.13,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1407",15034.285,15035.107,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1408",15039.869,15041.583,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1409",15045.523,15046.404,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1410",15047.442,15048.349,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1411",15049.486,15050.587,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1412",15054.081,15055.024,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1413",15055.786,15056.442,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1414",15057.352,15058.147,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1415",15068.655,15069.483,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1416",15071.024,15071.59,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1417",15074.827,15075.418,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1418",15076.5,15078.229,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1419",15079.106,15079.778,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1420",15081.549,15082.901,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1421",15085.418,15086.016,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1422",15088.057,15088.786,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1423",15089.434,15090.934,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1424",15091.868,15092.786,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1425",15095.704,15099.16,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1426",15101.516,15103.319,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1427",15104.262,15104.75,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1428",15105.786,15106.36,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1429",15107.475,15108.631,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1430",15109.795,15110.711,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1431",15111.377,15111.819,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1432",15111.915,15113.025,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1433",15114.549,15114.909,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1434",15117.514,15118.531,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1435",15118.679,15119.171,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1436",15120.549,15121.565,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1437",15122.295,15122.754,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1438",15125.754,15126.622,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1439",15127.612,15128.491,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1440",15131.978,15133.627,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1441",15135.654,15136.684,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1442",15137.483,15137.926,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1443",18383.265,18383.548,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1444",18384.05,18384.475,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1445",18385.478,18386.12,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1446",18386.955,18387.528,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1447",18388.405,18388.981,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1448",18390.083,18390.586,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1449",18392.893,18394.925,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1450",18395.713,18397.176,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1451",18398.09,18398.934,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1452",18399.092,18399.692,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1453",18399.857,18400.852,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1454",18402.613,18403.959,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1455",18405.145,18405.655,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1456",18407.358,18408.237,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1457",18409.602,18410.719,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1458",18412.204,18413.393,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1459",18414.507,18415.967,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1460",18416.441,18416.913,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1461",18418.165,18419.621,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1462",18420.576,18421.602,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1463",18422.117,18422.73,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1464",18423.398,18423.828,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1465",18424.348,18425.015,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1466",18429.487,18429.721,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1467",18433.423,18433.974,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1468",18435.744,18436.201,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1469",18437.394,18437.744,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1470",18438.602,18439.144,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1471",18445.095,18445.615,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1472",18447.597,18448.79,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1473",18450.088,18451.04,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1474",18454.895,18456.18,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1475",18456.911,18458.635,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1476",18460.498,18460.902,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1477",18482.769,18484.096,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1478",18492.127,18493.395,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1479",18500.39,18500.629,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1480",18502.647,18503.103,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1481",18506.75,18507.193,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1482",18511.254,18511.629,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1483",18525.254,18527.72,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1484",18530.102,18530.602,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1485",18534.227,18534.876,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1486",18537.913,18538.734,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1487",18539.867,18542.04,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1488",18542.614,18543.307,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1489",18544.657,18545.809,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1490",18545.816,18547.328,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1491",18548.008,18549.742,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1492",18555.471,18556.139,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1493",18566.751,18567.156,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1494",18575.361,18575.786,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1495",18576.89,18577.683,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1496",18578.87,18580.584,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1497",18596.397,18598.274,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1498",18599.479,18600.278,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1499",18605.771,18606.913,"7326.eaf","M-F03-C01",14,"(12,18]","girl","no","no","no","no","OTRCHI"
"1500",18614.077,18614.614,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1501",18619.311,18619.91,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1502",27115.31,27115.61,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1503",27139.378,27140.798,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1504",27155.192,27155.67,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1505",27157.897,27158.433,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1506",27214.848,27216.66,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1507",27265.252,27267.203,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1508",27379.005,27380.829,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1509",27389.154,27390.054,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1510",27398.758,27399.208,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1511",27400.012,27400.851,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1512",27404.411,27404.86,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1513",27405.997,27407.827,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1514",27413.835,27414.541,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1515",27416.891,27417.243,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1516",27418.783,27419.194,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1517",27422.934,27423.607,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1518",27426.243,27427.357,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1519",27428.602,27430.653,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1520",27433.351,27433.816,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1521",27434.565,27435.05,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1522",27436.482,27438.411,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1523",27439.779,27440.376,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1524",27445.593,27446.015,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1525",27447.716,27449.188,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1526",27452.793,27453.783,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1527",27455.084,27457.069,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1528",27463.286,27463.606,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1529",27474.68,27475.216,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1530",27476.438,27478.245,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1531",27482.175,27482.689,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1532",27484.3,27484.933,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1533",27493.669,27494.972,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1534",27495.387,27496.653,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1535",27497.851,27498.556,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1536",27502.203,27503.38,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1537",27504.433,27505.181,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1538",27506.081,27506.778,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1539",27508.671,27509.465,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1540",27510.489,27511.693,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1541",27514.241,27515.85,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1542",27525.273,27525.701,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1543",27526.003,27528.211,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1544",27529.414,27531.321,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1545",27538.354,27538.883,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1546",27540.384,27541.528,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1547",27543.8,27545.824,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1548",27546.672,27547.071,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1549",27547.873,27550.378,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1550",27551.554,27552.567,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1551",27553.972,27554.837,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1552",27557.405,27558.075,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1553",27558.188,27559.338,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1554",27560.274,27560.988,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1555",27562.418,27563.189,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1556",27565.677,27566.777,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1557",27571.458,27572.39,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1558",27573.73,27574.864,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1559",27576.344,27577.665,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1560",27579.487,27580.007,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1561",27581.841,27583.632,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1562",27584.168,27585.468,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1563",27586.689,27587.527,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1564",27588.959,27590.148,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1565",27591.016,27592.675,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
"1566",27594.314,27595.872,"7326.eaf","M-F03-C01",14,"(12,18]","woman","no","no","no","no","ADU"
